"ID","ID2","Item title","Final URL","Image URL","Item subtitle","Item description","Item category","Price","Sale price","Contextual keywords","Item address","Tracking template","Custom parameter","Final mobile URL","Android app link","iOS app link","iOS app store ID","Formatted price","Formatted sale price"
"SX7587_100_S_CNF","","U nk elite crew - nba","http://ballzy.eu/et/product/u-nk-elite-crew-nba-sx7587-100-s-cnf","https://o.cropink.com/i/p-i/9a0dd0b1-ebef-437b-a2cb-f650ad6387f4","","<html><body><p> parimad piljutajad&hellip; nike elite nba crew sokid on mängijate valik mugavuse ja toe tagamiseks. need'on valmistatud esmaklassilisest kudumilõngast, millel on higistav tehnoloogia ja pehmendus seal, kus see on oluline. sokid on märgistatud nba logoga ja tähistatud vertikaalselt nike basketballi tipptasemel elite triibuga&hellip; tooteomadused: premium kudumkangas koos higistamistehnoloogiaga aitab sul kuivana ja mugavalt püsida&hellip; pehmendused jalgade all olevates võtmekoh Vaata lähemalt ballzy.eu.","Men's Socks","19.00 EUR","","Nike;White;Lifestyle;in stock;No;Nike;Male","","","","","","","","",""
"IE2960_4_CNF","","Gazelle indoor w","http://ballzy.eu/et/product/gazelle-indoor-w-ie2960-4-cnf","https://o.cropink.com/i/p-i/002fa422-7736-4b8d-8518-0f757168e0d0","","<html><body><p> need adidase jalatsid on loodud selleks, kuidas iganes sa ka ei liiguks. kunagi treeningkingad, nüüdseks ikoonilised elustiilijalatsid, on need tänapäeva elu jaoks ümber kujundatud. veluurnahast detailid rõhutavad elegantset nailonist pealset, mis on retrohõngulise kummist välistalla peal. sama mitmekülgsed, stiilsed ja mugavad kui kunagi varem - need tossud on valmis viima sind kõikjale, kuhu iganes päev ka ei viiks. </p></body></html> Vaata lähemalt ballzy.eu.","Women's Street Shoes","129.00 EUR","69.00 EUR","adidas Originals;Blue;Lifestyle;in stock;Yes;adidas Originals;Female","","","","","","","","",""
"IG4387_4_CNF","","Gazelle bold w","http://ballzy.eu/et/product/gazelle-bold-w-ig4387-4-cnf","https://o.cropink.com/i/p-i/69b750b4-a16d-4724-b546-1286f4a223c9","","<html><body><p> need adidas gazelle bold kingad põhinevad 70ndate armastatud treeningjalatsil, kuid nende mitmekihilise platvormiga vahepealne taldrik ja elurõõmsad värvid tõstavad olukorda veelgi. veluurnahast ja nailonist pealne annab klassikalise stiili. kunagi treeningkingana, nüüdseks ajatu ikoon, ühendavad need trennid sportliku pärandi ja kaasaegse laheduse. </p></body></html> Vaata lähemalt ballzy.eu.","Women's Street Shoes","139.00 EUR","79.00 EUR","adidas Originals;Yellow;Lifestyle;in stock;Yes;adidas Originals;Female","","","","","","","","",""
"IH2659_4_CNF","","Campus 00s w","http://ballzy.eu/et/product/campus-00s-w-ih2659-4-cnf","https://o.cropink.com/i/p-i/e309b91b-4b92-4fea-abb1-5236563ea63a","","<html><body><p> astu välja stiilselt nendes adidas campus 00s kingades. need kingad on tugevalt mõjutatud 2000ndate rulaajastust, võttes klassikalise campus 80s ikoonilise välimuse ja uuendades seda julgete uute proportsioonidega. veluurnahast ja nahast pealisosa ning kummist välistald tagavad koheselt äratuntava pärandistiili. kaasaegsed nüansid on ülisuurte 3 triipude ja laiade trükitud pitside kujul. need jalatsid on täiuslik segu vanast ja uuest ning annavad igal sammul märku. </p></body></h Vaata lähemalt ballzy.eu.","Women's Street Shoes","119.00 EUR","69.00 EUR","adidas Originals;Black;Lifestyle;in stock;Yes;adidas Originals;Female","","","","","","","","",""
"IJ0733_S_CNF","","Crew sock  3str","http://ballzy.eu/et/product/crew-sock-3str-ij0733-s-cnf","https://o.cropink.com/i/p-i/84dcee3b-9573-4dca-81f4-3f63c6241845","","<html><body><p> põhitõdedega ei saa kunagi valesti minna. ja nende adidas´i meeskonnasokkidega saad igapäevaelu jaoks sobivad nii kontorisse, skateparki kui ka kõikjale vahepealsesse kohta. nende mugav puuvillasegu pakub kerget pehmendust, samal ajal kui 3 triipu ja trefoil logo lisavad sinu garderoobile klassikalise välimuse. kõikidel päevadel, kui sa ei tea, mida kanda, alusta neist sokkidest ja ehita need üles.  vähemalt 50% sellest tootest on segu taaskasutatud ja taastuvatest materjalidest. Vaata lähemalt ballzy.eu.","Kids' Socks","19.00 EUR","","adidas Originals;White;Lifestyle;in stock;No;adidas Originals;Male|Female|Children","","","","","","","","",""
"JH9095_4_CNF","","Campus 00s w","http://ballzy.eu/et/product/campus-00s-w-jh9095-4-cnf","https://o.cropink.com/i/p-i/b2b7a552-6864-4414-92c2-b4a94da25187","","<html><body><p> proportsioonid on muutumas ja isiklik stiil valitseb. uue perspektiiviga meie campus 80s´ile näitavad need adidas´i trennid julget lihtsust oma parimas vormis puhta mokkamoe pealse ja klassikaliste kontrastsete 3 triibuga. uuendatud proportsioonid, mis on inspireeritud 2000ndate rulaajastust, toovad sinu igapäevastesse stiilidesse autentse, enesemääratletud meeleolu. </p></body></html> Vaata lähemalt ballzy.eu.","Women's Street Shoes","119.00 EUR","69.00 EUR","adidas Originals;Green;Lifestyle;in stock;Yes;adidas Originals;Female","","","","","","","","",""
"JI1350_4_CNF","","Sambae w","http://ballzy.eu/et/product/sambae-w-ji1350-4-cnf","https://o.cropink.com/i/p-i/2b2b1959-b27e-434c-9e73-361157a43859","","<html><body><p> need adidas sambae jalanõud annavad klassikale uue hingamise. juba ammu on möödas need ajad, mil samba oli vaid sisetreeningujalats - see värske versioon ajatust siluetist juhatab sisse uue ajastu vaevata mitmekülgsuse. veidi kõrgendatud kummist välistald ja ümbertöödeldud pealne lisavad moderniseeritud vaatenurga, mis sobib suurepäraselt nii vabaaja- kui ka riietatud välimusega. </p></body></html> Vaata lähemalt ballzy.eu.","Women's Street Shoes","129.00 EUR","74.00 EUR","adidas Originals;Black;Lifestyle;in stock;Yes;adidas Originals;Female","","","","","","","","",""
"CW2288_001_15","","Air force 1 ´07","http://ballzy.eu/et/product/air-force-1-07-cw2288-001-15","https://ballzy.eu/pub/static/version1584774316/frontend/Limegrow/Ballzy/et_EE/Limegrow_FacebookMicrodataCategory/media/logo.png","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Men's Street Shoes","129.00 EUR","119.00 EUR","Nike;Black;Lifestyle;in stock;Yes;Nike;Male","","","","","","","","",""
"CW2288_001_8","","Air force 1 ´07","http://ballzy.eu/et/product/air-force-1-07-cw2288-001-8","https://ballzy.eu/pub/static/version1584774316/frontend/Limegrow/Ballzy/et_EE/Limegrow_FacebookMicrodataCategory/media/logo.png","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Men's Street Shoes","129.00 EUR","119.00 EUR","Nike;Black;Lifestyle;in stock;Yes;Nike;Male","","","","","","","","",""
"FQ2947_100_10_CNF","","Air jordan 1 retro high og","http://ballzy.eu/et/product/air-jordan-1-retro-high-og-fq2947-100-10-cnf","https://o.cropink.com/i/p-i/3388080c-4cb9-4e25-b61f-9482d90656b8","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Men's Street Shoes","209.00 EUR","99.00 EUR","Jordan;Blue;Lifestyle;in stock;Yes;Jordan;Male","","","","","","","","",""
"FZ7309_900_10_CNF","","Air zoom g.t. hustle 2 vw","http://ballzy.eu/et/product/air-zoom-g-t-hustle-2-vw-fz7309-900-10-cnf","https://o.cropink.com/i/p-i/b8137258-83cd-4c41-b858-779bd0543e4f","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Men's Basketball Shoes","229.00 EUR","114.00 EUR","Nike;Green;Basketball;in stock;Yes;Nike;Male","","","","","","","","",""
"60416757_L_CNF","","Nos nba regular tee bulls","http://ballzy.eu/et/product/nos-nba-regular-tee-bulls-60416757-l-cnf","https://o.cropink.com/i/p-i/a8a37f9d-cec9-40a5-9929-c46d850829b8","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Men's Tees","29.00 EUR","14.00 EUR","New Era;Black;Lifestyle;in stock;Yes;New Era;Male","","","","","","","","",""
"60416758_L_CNF","","Nos nba regular hoody lakers","http://ballzy.eu/et/product/nos-nba-regular-hoody-lakers-60416758-l-cnf","https://o.cropink.com/i/p-i/ed3bbaa0-5543-41af-b44c-d8690e05c62b","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Men's Hoodies","74.00 EUR","37.00 EUR","New Era;Gray;Lifestyle;in stock;Yes;New Era;Male","","","","","","","","",""
"FN4106_010_MISC_CNF","","Nike utility speed backpack - version 2.0","http://ballzy.eu/et/product/nike-utility-speed-backpack-version-2-0-fn4106-010-misc-cnf","https://o.cropink.com/i/p-i/23816a19-2af9-48bd-bbe8-1045e4bbb296","","<html><body><p> kui sinu spordikapp oleks seljakott, siis näeks see välja nii. avaras põhikambris on võrktasku, sülearvuti ümbris ja piisavalt ruumi kingapaari ja vahetusriiete jaoks. see muudab töölt järgmisele treeningule jõudmise imelihtne&hellip; toote omadused: lukkudega tehnikatasku mahutab kuni 16"" sülearvuti&hellip; polsterdatud selja- ja õlarihmad tagavad mugava istuvuse&hellip; tihedalt kootud polüester pakub rasket tuge&hellip; toote omaduste alapealkirjad: tootedetailid: 11"" w x 19""  Vaata lähemalt ballzy.eu.","Kids' Backpacks","99.00 EUR","","Nike;Black;Basketball;in stock;No;Nike;Male|Female|Children","","","","","","","","",""
"FZ7883_700_10_CNF","","Lebron xxi qs","http://ballzy.eu/et/product/lebron-xxi-qs-fz7883-700-10-cnf","https://o.cropink.com/i/p-i/05c00664-76a0-4555-9d3b-dbf4174cd6e9","","<html><body><p> viimati keeras lebron korvpallimaailma pea peale, keerates oma kingamängu käsikirja ümber, nagu ainult kuningas suudab. enkoor on veelgi parem. air zoom-üksustega koormatud, madalalt ja pehmemini kui varem, pakub lebron xxi sulle agiilset voolavust ja plahvatuslikkust ilma liigse kaaluta. see sobib ideaalselt täisvõimsusel avatud põrandal toimuvateks rünnakuteks, äärel jooksmiseks ja väljakul üles-alla kihutamiseks, kui mängutempo tõuseb&hellip; tooteomadused: suur esijalgade zoo Vaata lähemalt ballzy.eu.","Men's Basketball Shoes","249.00 EUR","124.00 EUR","Nike;Multicolored;Basketball;in stock;Yes;Nike;Male","","","","","","","","",""
"I033608_87XX_M_CNF","","Balto jacket","http://ballzy.eu/et/product/balto-jacket-i033608-87xx-m-cnf","https://o.cropink.com/i/p-i/8a12beaa-140f-42ce-a476-054a3482d833","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Men's Bomber Jackets","249.00 EUR","119.00 EUR","Carhartt WIP;Black;Lifestyle;in stock;Yes;Carhartt WIP;Male","","","","","","","","",""
"I033616_87XX_M_CNF","","Balto pant","http://ballzy.eu/et/product/balto-pant-i033616-87xx-m-cnf","https://o.cropink.com/i/p-i/02cef303-1e72-436f-b8fb-8fe6832c66dd","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Men's Pants","149.00 EUR","69.00 EUR","Carhartt WIP;Black;Lifestyle;in stock;Yes;Carhartt WIP;Male","","","","","","","","",""
"IG6648_8_CNF","","Harden volume 8","http://ballzy.eu/et/product/harden-volume-8-ig6648-8-cnf","https://o.cropink.com/i/p-i/c4e4f8da-1730-4fd4-9f01-8b9e7ed245b2","","<html><body><p> james hardeni-suguse superstaari jaoks ei piisa mängu muutmisest, vaid ta peab seda ka revolutsiooniliselt muutma. adidas basketballi ja james hardeni uusimad signature jalanõud tähistavad jätkuvalt ühte korvpalli tippskoorijat ja eliitpersoonust. kombineeritud adidas boost- ja lightstrike-välipõhjaga korvpallijalatsid pakuvad sulle vajalikku tuge, et domineerida iga kord, kui sa põrandale astud. </p></body></html> Vaata lähemalt ballzy.eu.","Men's Basketball Shoes","189.00 EUR","89.00 EUR","adidas Originals;Black;Basketball;in stock;Yes;adidas Originals;Male","","","","","","","","",""
"BQ6472_132_6_CNF","","Wmns air jordan 1 mid","http://ballzy.eu/et/product/wmns-air-jordan-1-mid-bq6472-132-6-cnf","https://o.cropink.com/i/p-i/e318b05b-7673-4295-bac4-86d65a6500d4","","<html><body><p> pärismaine stiil, premium mugavus kursil ja väljaspool seda&hellip; air jordan 1 mid toob ikoonilise välimuse juurde täispika stiili ja esmaklassilise mugavuse. selle air-sole üksus pehmendab mängu kõvaplatsil, samas kui polsterdatud krae annab sulle toetava tunde&hellip; toote omadused: premium nahast ja sünteetilisest materjalist pealne pakub vastupidavust, mugavust ja tuge&hellip; air-sole üksus kannas pakub iseloomulikku pehmendust&hellip; kummist välistald pakub haarduvust e Vaata lähemalt ballzy.eu.","Women's Street Shoes","149.00 EUR","69.00 EUR","Jordan;Blue;Lifestyle;in stock;Yes;Jordan;Female","","","","","","","","",""
"BQ6472_133_6_CNF","","Wmns air jordan 1 mid","http://ballzy.eu/et/product/wmns-air-jordan-1-mid-bq6472-133-6-cnf","https://o.cropink.com/i/p-i/b6eb8b77-7a7b-4ccd-8ee0-a5ecef4e9a49","","<html><body><p> pärismaine stiil, premium mugavus kursil ja väljaspool seda&hellip; air jordan 1 mid toob ikoonilise välimuse juurde täispika stiili ja esmaklassilise mugavuse. selle air-sole üksus pehmendab mängu kõvaplatsil, samas kui polsterdatud krae annab sulle toetava tunde&hellip; toote omadused: premium nahast ja sünteetilisest materjalist pealne pakub vastupidavust, mugavust ja tuge&hellip; air-sole üksus kannas pakub iseloomulikku pehmendust&hellip; kummist välistald pakub haarduvust e Vaata lähemalt ballzy.eu.","Women's Street Shoes","149.00 EUR","69.00 EUR","Jordan;Green;Lifestyle;in stock;Yes;Jordan;Female","","","","","","","","",""
"DQ8423_104_4Y_CNF","","Air jordan 1 mid gs","http://ballzy.eu/et/product/air-jordan-1-mid-gs-dq8423-104-4y-cnf","https://o.cropink.com/i/p-i/038f03b6-6861-4470-b710-af59d423c4b2","","<html><body><p> see aj1-i iteratsioon muudab mike´i esimese signatuurmudeli värskete värvide kombinatsiooniga. esmaklassilised materjalid, pehme pehmendus ja polsterdatud pahkluu krae pakuvad täielikku tuge ja tähistavad kinga, millest kõik algas&hellip; toote omadused: premium konstruktsioon pakub mugavust ja ikoonilist atraktiivsust&hellip; kapseldatud air-sole üksus kannas annab teile pehme pehmenduse&hellip; toote omaduste alapealkirjad: tootedetailid: cupsole konstruktsioon. polsterdatud kr Vaata lähemalt ballzy.eu.","Kids' Street Shoes","119.00 EUR","69.00 EUR","Jordan;Blue;Lifestyle;in stock;Yes;Jordan;Female|Children","","","","","","","","",""
"DX4399_003_5Y_CNF","","Jordan stadium 90 gs","http://ballzy.eu/et/product/jordan-stadium-90-gs-dx4399-003-5y-cnf","https://o.cropink.com/i/p-i/e8519cbf-2d1c-4be1-b0e5-09e670e839f1","","<html><body><p> mugavus on kuningas, kuid see ei tähenda, et peate ohverdama stiili. aj1 ja aj5 disainist inspireeritud stadium 90 on valmis igapäevaseks kandmiseks. pealne on valmistatud nahast ja õhulisest ripstopist, nii et saad nii hingavuse kui ka vastupidavuse, ning nike airi pehmendus tallas hoiab su iga sammu kerge ja pehmendatuna&hellip; toote omadused: vastupidav pealne on valmistatud ehtsast nahast, sünteetilisest nahast ja tekstiilmaterjalidest&hellip; nike air tehnoloogia neelab löö Vaata lähemalt ballzy.eu.","Kids' Street Shoes","114.00 EUR","54.00 EUR","Jordan;Black;Lifestyle;in stock;Yes;Jordan;Female|Children","","","","","","","","",""
"FD2338_160_6Y_CNF","","Jordan one take 5 gs","http://ballzy.eu/et/product/jordan-one-take-5-gs-fd2338-160-6y-cnf","https://o.cropink.com/i/p-i/4ba563d4-75d0-4622-83c7-d2b539490f2f","","<html><body><p> kiirenda, pange, tulistage, lööge - ja siis korrake. russell westbrooki uusim jalanõu on siin, et aidata teie kiirusmängu, et te oleksite murdmisel peatamatu. külgmised silmapaelad ja ümbermähitud varbaosa aitavad sul end väljakul kindlalt tunda. jalgade all on esijalas energiat tagastav zoom air pehmendus, nii et saate hoida sinkin' 'em esimesest kuni neljanda&hellip; toote omadused: pealne, silmapael ja ümbermähitud varbaosa koos aitavad anda sulle väljakul vajalikku kaitset, m Vaata lähemalt ballzy.eu.","Kids' Basketball Shoes","89.00 EUR","44.00 EUR","Jordan;Red;Basketball;in stock;Yes;Jordan;Female|Children","","","","","","","","",""
"FV7275_401_8.5_CNF","","Lebron xxi prm","http://ballzy.eu/et/product/lebron-xxi-prm-fv7275-401-8-5-cnf","https://o.cropink.com/i/p-i/8af075f3-dd61-4f30-a18f-1ffc2d7e33f6","","<html><body><p> viimati pööras lebron oma kingamängu käsikirja nii, nagu ainult kuningas suudab. enkoor on veelgi parem. lebron xxi-l on kaablisüsteem, mis töötab koos air zoomi pehmendusega ja kerge, madalalt maapinnale ulatuva disainiga, mis annab sulle agiilse voolavuse ja plahvatuslikkuse ilma liigse kaaluta. see on loodud sinu tõusu ja järgmise põlvkonna korvpallurite jaoks, see on ideaalne bron-taolisteks avatud põranda rünnakuteks ja rimi poole tõusmiseks, kui mängutempo muutub kiiremaks& Vaata lähemalt ballzy.eu.","Men's Basketball Shoes","259.00 EUR","129.00 EUR","Nike;Multicolored;Basketball;in stock;Yes;Nike;Male","","","","","","","","",""
"A07444C_102_10_CNF","","Chuck 70 hi","http://ballzy.eu/et/product/chuck-70-hi-a07444c-102-10-cnf","https://o.cropink.com/i/p-i/0a87be58-0a98-4f25-9428-ed1b9f641c1b","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Men's Street Shoes","94.00 EUR","44.00 EUR","Converse;Gray;Lifestyle;in stock;Yes;Converse;Male","","","","","","","","",""
"DN1430_105_6.5_CNF","","W air force 1 ´07 next nature","http://ballzy.eu/et/product/w-air-force-1-07-next-nature-dn1430-105-6-5-cnf","https://o.cropink.com/i/p-i/506fc2b7-fe49-4291-8ee7-f5717643587e","","<html><body><p> legendaarse stiili tuleviku&hellip; sära elab edasi nike air force 1 ´07 next nature´is - b-palli originaalis, mis laseb sul teha head, nähes hea välja. valmistatud vähemalt 20% ulatuses taaskasutatud materjalidest, säilitab see kõik, mida sa kõige rohkem armastad: proovitud ja tõelist af1 stiili ja mugavat pehmendust&hellip; tooteomadused: kui näed nike sunbursti või nime next nature (nn), siis näed veel üht sammu meie teekonnal süsiniku- ja jäätmevaba suunas&hellip; algselt jõu Vaata lähemalt ballzy.eu.","Women's Street Shoes","134.00 EUR","69.00 EUR","Nike;Pink;Lifestyle;in stock;Yes;Nike;Female","","","","","","","","",""
"DQ8423_061_3.5Y_CNF","","Air jordan 1 mid gs","http://ballzy.eu/et/product/air-jordan-1-mid-gs-dq8423-061-3-5y-cnf","https://o.cropink.com/i/p-i/eab8afbb-e69e-41a6-a8ea-e9b6496bf16d","","<html><body><p> see aj1-i iteratsioon muudab mike´i esimese signatuurmudeli värskete värvide kombinatsiooniga. esmaklassilised materjalid, pehme pehmendus ja polsterdatud pahkluu krae pakuvad täielikku tuge ja tähistavad kinga, millest kõik algas&hellip; toote omadused: premium konstruktsioon pakub mugavust ja ikoonilist atraktiivsust&hellip; kapseldatud air-sole üksus kannas annab teile pehme pehmenduse&hellip; toote omaduste alapealkirjad: tootedetailid: cupsole konstruktsioon. polsterdatud kr Vaata lähemalt ballzy.eu.","Kids' Street Shoes","119.00 EUR","64.00 EUR","Jordan;Red;Lifestyle;in stock;Yes;Jordan;Female|Children","","","","","","","","",""
"DX0502_010_S_CNF","","Men´s nike club alumni harbor fleece shorts","http://ballzy.eu/et/product/men-s-nike-club-alumni-harbor-fleece-shorts-dx0502-010-s-cnf","https://o.cropink.com/i/p-i/877779c5-9fe7-4036-b9ca-5396c7ba8057","","<html><body><p> pehmest prantsuse froteekangast valmistatud igapäevase mugavuse tagamiseks on meie nike club alumni lühikesed püksid, mille taskute avad ja päärme on toorestatud, et tagada vintage, kulunud väljanägemine. kui sa oled ülikoolilinnakus või elustad taas oma hiilgusaega, on veniv elastne vöökoht välise tõmbekinnitusega, mis võimaldab sul leida õige istuvuse&hellip; toote omadused: pehme prantsuse froteekangas on kerge - nagu klassikaline dressipluus&hellip; puusade ja reite ulatuses  Vaata lähemalt ballzy.eu.","Men's Shorts","49.00 EUR","24.00 EUR","Nike;Black;Basketball;in stock;Yes;Nike;Male","","","","","","","","",""
"DZ2628_110_6.5_CNF","","W nike air max 1","http://ballzy.eu/et/product/w-nike-air-max-1-dz2628-110-6-5-cnf","https://o.cropink.com/i/p-i/cc8b1fca-bd71-46bf-8fa3-bb59ae2b38a2","","<html><body><p> tutvuge juhtiva meeskonnaga. see on inspireeritud prantsuse arhitektuurist, nautitud spordis ja tähistatud moefännide poolt, see on esimene kinga perekonnas, mis avab maailmale nike airi. kiire välimuse, järeleproovitud pehmenduse ja klassikalise lainelise mudakaitsega ei ole ime, et see on valitsenud alates 1987. aastast&hellip; toote omadused: segamaterjalid lisavad vastupidavust, mis'on loodud igapäevaseks kandmiseks ja linnas elamiseks&hellip; algselt jõudlusjooksuks loodud n Vaata lähemalt ballzy.eu.","Women's Street Shoes","169.00 EUR","79.00 EUR","Nike;Pink;Lifestyle;in stock;Yes;Nike;Female","","","","","","","","",""
"DZ2794_104_6.5_CNF","","W nike dunk low  twist","http://ballzy.eu/et/product/w-nike-dunk-low-twist-dz2794-104-6-5-cnf","https://o.cropink.com/i/p-i/92733d41-c1dd-4e17-8313-79b16a42b51f","","<html><body><p> '80ndate b-palli ikoon naaseb klassikaliste detailide ja tagasipööratud korvpallitunnetusega. selle pehmendusega krae ja ekstra pehmet siluetti kasutades saad oma mängu kõikjale kaasa võtta - mugavalt&hellip; toote omadused: nahk pealses pehmeneb ja omandab kulumisega vintage iseloomu&hellip; vahtpolster pakub kerget, tundlikku pehmendust&hellip; kummist välistald koos hoopside pöördepiiriga lisab vastupidavat haardumist&hellip; polsterdatud, madala lõikega krae näeb elegantselt  Vaata lähemalt ballzy.eu.","Women's Street Shoes","149.00 EUR","69.00 EUR","Nike;Beež;Lifestyle;in stock;Yes;Nike;Female","","","","","","","","",""
"FB2239_103_9_CNF","","Lebron witness viii","http://ballzy.eu/et/product/lebron-witness-viii-fb2239-103-9-cnf","https://o.cropink.com/i/p-i/d616ae6e-22bc-4417-a35d-cfb0751d1b8b","","<html><body><p> kui sa astud lavale, siis millist esinemist sa tahad näidata? lõpeta show nendes lebron witness 8´s ja anna teada, et sinu elegantsil ja täismõõtmelistel oskustel ei ole piire. see liibuv ja julgelt vormitud kinga pakub stabiilsust, kui plahvatad ja pehmet maandumist, kui tuled tagasi maapinnale, võimaldades kingpins nagu sina ja lebron siduda, pidurdada ja poltida põhijoonelt põhijoonele&hellip; toote omadused: see kinga pakub stabiilsust, kui plahvatad, ja pehmet maandumist, ku Vaata lähemalt ballzy.eu.","Men's Basketball Shoes","139.00 EUR","69.00 EUR","Nike;Red;Basketball;in stock;Yes;Nike;Male","","","","","","","","",""
"FJ4151_003_8.5_CNF","","Nike zoom vomero 5","http://ballzy.eu/et/product/nike-zoom-vomero-5-fj4151-003-8-5-cnf","https://o.cropink.com/i/p-i/497daf94-8247-4fb2-bbe6-ffc083e97ee4","","<html><body><p> löö endale uus rada zoom vomero 5´ga. rikkalikult kihiline disain ühendab õhulise tekstiili sünteetilise naha ja plastikust aktsentidega, et luua keerukas pealne, mida on lihtne stiilida. ja vaadake ka sisetalda, mis tähistab ikoonilist jooksutreenerit ja nike´i kaasasutaja bill bowermanit&hellip; toote omadused: sünteetiline nahk pealsel lisab vastupidavust ja struktuuri&hellip; võrgupaneelid ja ventilatsiooniavad kannal hoiavad jalatsid kerged ja hingavad&hellip; särtsakas ja t Vaata lähemalt ballzy.eu.","Men's Street Shoes","169.00 EUR","99.00 EUR","Nike;Gray;Lifestyle;in stock;Yes;Nike;Male","","","","","","","","",""
"FN4173_010_MISC_CNF","","Nike utility elite backpack - version 2.0","http://ballzy.eu/et/product/nike-utility-elite-backpack-version-2-0-fn4173-010-misc-cnf","https://o.cropink.com/i/p-i/d4fc37d5-1ed6-4756-8a03-650df2ba7199","","<html><body><p> vihkad oma määrdunud kingi ülejäänud asjadega samasse kambrisse panna? meil'on sinu jaoks sobiv kott. peasahtlis olev vahesein aitab hoida teie tossud ülejäänud varustusest eraldi, samas kui teine tõmblukuga tasku hoiab turvaliselt teie sülearvutit. isoleeritud vedelikutasku küljel ja polsterdatud seljaosa koos pagasi läbipääsuga aitavad muuta selle koti ülimalt sobivaks pendelrännakuks või reisimiseks: tõmblukuga taskusse mahub kuni 16"" sülearvuti&hellip; tihe polüester pakub ra Vaata lähemalt ballzy.eu.","Kids' Backpacks","124.00 EUR","","Nike;Black;Basketball;in stock;No;Nike;Male|Female|Children","","","","","","","","",""
"FQ8248_200_8.5_CNF","","Nike dunk low jumbo","http://ballzy.eu/et/product/nike-dunk-low-jumbo-fq8248-200-8-5-cnf","https://o.cropink.com/i/p-i/9bb4cc92-c1fa-4842-95b1-fa09fe271da8","","<html><body><p> klassikaga saab alati arvestada - miks mitte seda siis supersuurendada? sellel versioonil on täispikk air-üksus, mis tagab veelgi suurema pehmenduse. jumbo swoosh´i logo on kesksel kohal, samal ajal kui uuendatud keelel on tõmbelapp ja avatud vaht, mis annab diy-ilme&hellip; toote omadused: sünteetilisest nahast ja tekstiilist ülemine osa on vastupidav konstruktsioon, mis meenutab '80ndate b-ball´i&hellip; vahtpolster ja täispikkuses nike air üksus pakuvad pehmet pehmendust&helli Vaata lähemalt ballzy.eu.","Men's Street Shoes","149.00 EUR","69.00 EUR","Nike;Pruun;Lifestyle;in stock;Yes;Nike;Male","","","","","","","","",""
"FZ1936_010_L_CNF","","Michael jordan brand dot jumpman short sleeve crew","http://ballzy.eu/et/product/michael-jordan-brand-dot-jumpman-short-sleeve-crew-fz1936-010-l-cnf","https://o.cropink.com/i/p-i/cede69f8-a19f-4a1e-b696-e99ec727c540","","<html><body><p> rep üks suurimaid täieliku mugavusega. see keskmise raskusega puuvillast valmistatud klassikaline t-särk on pehme ja kergelt rippuv. see on see, mida me nimetame võitnud kombinatsiooniks&hellip; toote üksikasjad: 100% puuvill. masinpesu. imporditud. </p></body></html> Vaata lähemalt ballzy.eu.","Men's Tees","39.00 EUR","20.00 EUR","Jordan;Black;Lifestyle;in stock;Yes;Jordan;Male","","","","","","","","",""
"FZ1936_100_L_CNF","","Michael jordan brand dot jumpman short sleeve crew","http://ballzy.eu/et/product/michael-jordan-brand-dot-jumpman-short-sleeve-crew-fz1936-100-l-cnf","https://o.cropink.com/i/p-i/cd1ed862-9344-4933-b6c3-eb58b69a58d5","","<html><body><p> rep üks suurimaid täieliku mugavusega. see keskmise raskusega puuvillast valmistatud klassikaline t-särk on pehme ja kergelt rippuv. see on see, mida me nimetame võitnud kombinatsiooniks&hellip; toote üksikasjad: 100% puuvill. masinpesu. imporditud. </p></body></html> Vaata lähemalt ballzy.eu.","Men's Tees","39.00 EUR","20.00 EUR","Jordan;White;Lifestyle;in stock;Yes;Jordan;Male","","","","","","","","",""
"FZ5899_010_XS_CNF","","Women´s nike sportswear therma-fit synthetic fill classic puffer","http://ballzy.eu/et/product/women-s-nike-sportswear-therma-fit-synthetic-fill-classic-puffer-fz5899-010-xs-cnf","https://o.cropink.com/i/p-i/39e58026-fa58-4a78-a931-b7a2b20f8ca4","","<html><body><p> võta vastu talvekülma, sest see jope on loodud selleks, et lisada oma ellu soojust. piisavalt lõdvestunud sünteetiline täidis lisab soojust, samas kui nike therma-fit tehnoloogia aitab juhtida sinu keha loomulikku soojust, et hoida sind külma ilmaga soojana. lisaks sellele aitab vetthülgav viimistlus hoida sind kuivana. nii et tõmba tõmblukk kinni, viska käed taskusse ja mine välja!. toote omadused: nike therma-fit tehnoloogia aitab juhtida keha loomulikku soojust, et hoida sind  Vaata lähemalt ballzy.eu.","Women's Jackets","149.00 EUR","74.00 EUR","Nike;Multicoor;Lifestyle;in stock;Yes;Nike;Female","","","","","","","","",""
