item_id,title,description,url,brand,seller_name,image_url,availability,price,sale_price,is_ads_eligible,ads_metadata
83-462Z_CNF,Latvija 5,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/latvija-5-83-462z-cnf,Spalding,Ballzy,https://o.cropink.com/i/p-i/37c9df43-b872-4279-ac4d-e8056b11396c?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in_stock,19.00 EUR,,true,"{""business_line"":""basketball"",""brand"":""Spalding"",""color"":""5980"",""product_type"":""Kids' Basketballs"",""google_product_category"":""Kids' Basketballs"",""custom_label_0"":""Basketball"",""custom_label_1"":""in stock"",""custom_label_2"":""No"",""custom_label_3"":""Spalding"",""custom_label_4"":""Male|Female|Children""}"
JP6089_8_CNF,Dame x,"Damian lillard manipulates the game like nobody else. the dame x, the latest signature shoe from adidas basketball and damian lillard was designed specifically to let dame be dame. a lightweight textile upper provides breathability for elevated performance, while three-dimensional printed accents support the zones of the shoe where it is most needed. multi-directional traction on the rubber outsole and an ultralight lightstrike midsole help you generate speed and make dynamic cuts through the la Vaata lähemalt ballzy.eu.",https://ballzy.eu/et/product/dame-x-jp6089-8-cnf,adidas Performance,Ballzy,https://o.cropink.com/i/p-i/edae2df0-97b5-4d3c-bcc6-e3c7258b6bcb?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in_stock,99.00 EUR,44.00 EUR,true,"{""business_line"":""basketball"",""brand"":""adidas Performance"",""color"":""Gray"",""product_type"":""Men's Basketball Shoes"",""google_product_category"":""Men's Basketball Shoes"",""custom_label_0"":""Basketball"",""custom_label_1"":""in stock"",""custom_label_2"":""Yes"",""custom_label_3"":""adidas Performance"",""custom_label_4"":""Male""}"
JP6090_10_CNF,Dame x,"Damian lillard manipulates the game like nobody else. the dame x, the latest signature shoe from adidas basketball and damian lillard was designed specifically to let dame be dame. a lightweight textile upper provides breathability for elevated performance, while three-dimensional printed accents support the zones of the shoe where it is most needed. multi-directional traction on the rubber outsole and an ultralight lightstrike midsole help you generate speed and make dynamic cuts through the la Vaata lähemalt ballzy.eu.",https://ballzy.eu/et/product/dame-x-jp6090-10-cnf,adidas Performance,Ballzy,https://o.cropink.com/i/p-i/2ba9e9b7-8a1b-43b9-9b38-b4a057886575?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in_stock,99.00 EUR,44.00 EUR,true,"{""business_line"":""basketball"",""brand"":""adidas Performance"",""color"":""Blue"",""product_type"":""Men's Basketball Shoes"",""google_product_category"":""Men's Basketball Shoes"",""custom_label_0"":""Basketball"",""custom_label_1"":""in stock"",""custom_label_2"":""Yes"",""custom_label_3"":""adidas Performance"",""custom_label_4"":""Male""}"
HF0806_002_8_CNF,Jordan luka .77,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/jordan-luka-77-hf0806-002-8-cnf,Jordan,Ballzy,https://o.cropink.com/i/p-i/119c2f80-c831-4a61-b37a-be879da83dc3?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in_stock,119.00 EUR,59.00 EUR,true,"{""business_line"":""basketball"",""brand"":""Jordan"",""color"":""Multicolored"",""product_type"":""Men's Basketball Shoes"",""google_product_category"":""Men's Basketball Shoes"",""custom_label_0"":""Basketball"",""custom_label_1"":""in stock"",""custom_label_2"":""Yes"",""custom_label_3"":""Jordan"",""custom_label_4"":""Male""}"
HJ9446_100_5Y_CNF,Kobe ix elite gs,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/kobe-ix-elite-gs-hj9446-100-5y-cnf,Nike,Ballzy,https://o.cropink.com/i/p-i/e4932dda-dd65-41a1-a885-5680027d85e3?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in_stock,159.00 EUR,69.00 EUR,true,"{""business_line"":""basketball"",""brand"":""Nike"",""color"":""Multicolored"",""product_type"":""Kids' Basketball Shoes"",""google_product_category"":""Kids' Basketball Shoes"",""custom_label_0"":""Basketball"",""custom_label_1"":""in stock"",""custom_label_2"":""Yes"",""custom_label_3"":""Nike"",""custom_label_4"":""Female|Children""}"
DV9334_010_S_CNF,M nk df unlimited wvn 7in 2in1,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/m-nk-df-unlimited-wvn-7in-2in1-dv9334-010-s-cnf,Nike,Ballzy,https://o.cropink.com/i/p-i/68cab212-aa2e-4820-8e4a-03ca4a8622e8?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in_stock,79.00 EUR,49.00 EUR,true,"{""business_line"":""basketball"",""brand"":""Nike"",""color"":""Black"",""product_type"":""Men's Shorts"",""google_product_category"":""Men's Shorts"",""custom_label_0"":""Basketball"",""custom_label_1"":""in stock"",""custom_label_2"":""Yes"",""custom_label_3"":""Nike"",""custom_label_4"":""Male""}"
FB7919_100_S_CNF,M np df tight top ls,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/m-np-df-tight-top-ls-fb7919-100-s-cnf,Nike,Ballzy,https://o.cropink.com/i/p-i/53b61aee-02ae-4ba3-b71c-1b5457c76648?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in_stock,44.00 EUR,,true,"{""business_line"":""basketball"",""brand"":""Nike"",""color"":""White"",""product_type"":""Men's Leggings"",""google_product_category"":""Men's Leggings"",""custom_label_0"":""Basketball"",""custom_label_1"":""in stock"",""custom_label_2"":""No"",""custom_label_3"":""Nike"",""custom_label_4"":""Male""}"
FB7919_480_S_CNF,M np df tight top ls,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/m-np-df-tight-top-ls-fb7919-480-s-cnf,Nike,Ballzy,https://o.cropink.com/i/p-i/ddb7ede9-61ef-445d-a134-f344b25b4a7f?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in_stock,44.00 EUR,,true,"{""business_line"":""basketball"",""brand"":""Nike"",""color"":""Blue"",""product_type"":""Men's Leggings"",""google_product_category"":""Men's Leggings"",""custom_label_0"":""Basketball"",""custom_label_1"":""in stock"",""custom_label_2"":""No"",""custom_label_3"":""Nike"",""custom_label_4"":""Male""}"
FB7932_010_S_CNF,M np df tight top ss,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/m-np-df-tight-top-ss-fb7932-010-s-cnf,Nike,Ballzy,https://o.cropink.com/i/p-i/66d1eb93-f236-4502-b85b-d3e8c25ef554?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in_stock,39.00 EUR,,true,"{""business_line"":""basketball"",""brand"":""Nike"",""color"":""Black"",""product_type"":""Men's Leggings"",""google_product_category"":""Men's Leggings"",""custom_label_0"":""Basketball"",""custom_label_1"":""in stock"",""custom_label_2"":""No"",""custom_label_3"":""Nike"",""custom_label_4"":""Male""}"
FB7932_480_S_CNF,M np df tight top ss,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/m-np-df-tight-top-ss-fb7932-480-s-cnf,Nike,Ballzy,https://o.cropink.com/i/p-i/3117aeac-94fe-45f6-8cb3-fca988ff5608?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in_stock,39.00 EUR,,true,"{""business_line"":""basketball"",""brand"":""Nike"",""color"":""Blue"",""product_type"":""Men's Leggings"",""google_product_category"":""Men's Leggings"",""custom_label_0"":""Basketball"",""custom_label_1"":""in stock"",""custom_label_2"":""No"",""custom_label_3"":""Nike"",""custom_label_4"":""Male""}"
FV5524_400_8.5_CNF,G.t. jump academy,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/g-t-jump-academy-fv5524-400-8-5-cnf,Nike,Ballzy,https://o.cropink.com/i/p-i/adef54c0-a786-4683-94c0-ba59469734a0?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in_stock,99.00 EUR,49.00 EUR,true,"{""business_line"":""basketball"",""brand"":""Nike"",""color"":""Blue"",""product_type"":""Men's Basketball Shoes"",""google_product_category"":""Men's Basketball Shoes"",""custom_label_0"":""Basketball"",""custom_label_1"":""in stock"",""custom_label_2"":""Yes"",""custom_label_3"":""Nike"",""custom_label_4"":""Male""}"
FZ3075_010_L_CNF,U nk uncrn csh crew 1p-160 nba,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/u-nk-uncrn-csh-crew-1p-160-nba-fz3075-010-l-cnf,Nike,Ballzy,https://o.cropink.com/i/p-i/4c9d64fd-9649-421f-9bfe-104346a04740?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in_stock,24.00 EUR,,true,"{""business_line"":""basketball"",""brand"":""Nike"",""color"":""Black"",""product_type"":""Kids' Socks"",""google_product_category"":""Kids' Socks"",""custom_label_0"":""Basketball"",""custom_label_1"":""in stock"",""custom_label_2"":""No"",""custom_label_3"":""Nike"",""custom_label_4"":""Male|Female|Children""}"
FZ3075_100_L_CNF,U nk uncrn csh crew 1p-160 nba,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/u-nk-uncrn-csh-crew-1p-160-nba-fz3075-100-l-cnf,Nike,Ballzy,https://o.cropink.com/i/p-i/23a9440f-d2ca-4e0c-adaf-5fdaccda7137?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in_stock,24.00 EUR,,true,"{""business_line"":""basketball"",""brand"":""Nike"",""color"":""White"",""product_type"":""Kids' Socks"",""google_product_category"":""Kids' Socks"",""custom_label_0"":""Basketball"",""custom_label_1"":""in stock"",""custom_label_2"":""No"",""custom_label_3"":""Nike"",""custom_label_4"":""Male|Female|Children""}"
HJ4233_010_S_CNF,M nk df dna wvn 2in1 4in short,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/m-nk-df-dna-wvn-2in1-4in-short-hj4233-010-s-cnf,Nike,Ballzy,https://o.cropink.com/i/p-i/605db4af-e0ea-4712-a5f9-77ead1401939?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in_stock,79.00 EUR,69.00 EUR,true,"{""business_line"":""basketball"",""brand"":""Nike"",""color"":""Black"",""product_type"":""Men's Shorts"",""google_product_category"":""Men's Shorts"",""custom_label_0"":""Basketball"",""custom_label_1"":""in stock"",""custom_label_2"":""Yes"",""custom_label_3"":""Nike"",""custom_label_4"":""Male""}"
HV1221_100_8.5_CNF,Prime 96,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/prime-96-hv1221-100-8-5-cnf,Nike,Ballzy,https://o.cropink.com/i/p-i/78dd1f98-91f1-4e36-924e-c67170c45286?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in_stock,239.00 EUR,129.00 EUR,true,"{""business_line"":""basketball"",""brand"":""Nike"",""color"":""Multicolored"",""product_type"":""Men's Basketball Shoes"",""google_product_category"":""Men's Basketball Shoes"",""custom_label_0"":""Basketball"",""custom_label_1"":""in stock"",""custom_label_2"":""Yes"",""custom_label_3"":""Nike"",""custom_label_4"":""Male""}"
HV3537_100_S_CNF,M nk df dna 8in short naos,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/m-nk-df-dna-8in-short-naos-hv3537-100-s-cnf,Nike,Ballzy,https://o.cropink.com/i/p-i/b35f274c-ff7c-411c-af91-8e00f6aa5883?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in_stock,64.00 EUR,49.00 EUR,true,"{""business_line"":""basketball"",""brand"":""Nike"",""color"":""White"",""product_type"":""Men's Shorts"",""google_product_category"":""Men's Shorts"",""custom_label_0"":""Basketball"",""custom_label_1"":""in stock"",""custom_label_2"":""Yes"",""custom_label_3"":""Nike"",""custom_label_4"":""Male""}"
HV2270_100_1.5Y_CNF,Lebron witness ix gs,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/lebron-witness-ix-gs-hv2270-100-1-5y-cnf,Nike,Ballzy,https://o.cropink.com/i/p-i/79c945af-cc22-4675-b3ab-b06e9261c969?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in_stock,114.00 EUR,69.00 EUR,true,"{""business_line"":""basketball"",""brand"":""Nike"",""color"":""White"",""product_type"":""Kids' Basketball Shoes"",""google_product_category"":""Kids' Basketball Shoes"",""custom_label_0"":""Basketball"",""custom_label_1"":""in stock"",""custom_label_2"":""Yes"",""custom_label_3"":""Nike"",""custom_label_4"":""Female|Children""}"
BBFRSIS3_8.5_CNF,New balance be fresh v3,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/new-balance-be-fresh-v3-bbfrsis3-8-5-cnf,New Balance,Ballzy,https://o.cropink.com/i/p-i/770ac7fa-30d3-48de-a223-406098b3aa05?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in_stock,149.00 EUR,59.00 EUR,true,"{""business_line"":""basketball"",""brand"":""New Balance"",""color"":""Gray"",""product_type"":""Men's Basketball Shoes"",""google_product_category"":""Men's Basketball Shoes"",""custom_label_0"":""Basketball"",""custom_label_1"":""in stock"",""custom_label_2"":""Yes"",""custom_label_3"":""New Balance"",""custom_label_4"":""Male""}"
63029201_S_CNF,Ancient roars terry short,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/ancient-roars-terry-short-63029201-s-cnf,Puma,Ballzy,https://o.cropink.com/i/p-i/9862a624-2d81-4817-a024-3cb3694d0da0?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in_stock,59.00 EUR,24.00 EUR,true,"{""business_line"":""basketball"",""brand"":""Puma"",""color"":""Beež"",""product_type"":""Men's Shorts"",""google_product_category"":""Men's Shorts"",""custom_label_0"":""Basketball"",""custom_label_1"":""in stock"",""custom_label_2"":""Yes"",""custom_label_3"":""Puma"",""custom_label_4"":""Male""}"
FB7958_411_S_CNF,M np df short,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/m-np-df-short-fb7958-411-s-cnf,Nike,Ballzy,https://o.cropink.com/i/p-i/0aef7ca6-8308-4edb-8d1c-707e3987bff6?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in_stock,39.00 EUR,,true,"{""business_line"":""basketball"",""brand"":""Nike"",""color"":""Blue"",""product_type"":""Men's Shorts"",""google_product_category"":""Men's Shorts"",""custom_label_0"":""Basketball"",""custom_label_1"":""in stock"",""custom_label_2"":""No"",""custom_label_3"":""Nike"",""custom_label_4"":""Male""}"
FZ6598_400_7.5_CNF,Jordan tatum 3,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/jordan-tatum-3-fz6598-400-7-5-cnf,Jordan,Ballzy,https://o.cropink.com/i/p-i/35e9aa59-14a2-45a0-8f6c-3cbccb9d40bf?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in_stock,159.00 EUR,79.00 EUR,true,"{""business_line"":""basketball"",""brand"":""Jordan"",""color"":""Blue"",""product_type"":""Men's Basketball Shoes"",""google_product_category"":""Men's Basketball Shoes"",""custom_label_0"":""Basketball"",""custom_label_1"":""in stock"",""custom_label_2"":""Yes"",""custom_label_3"":""Jordan"",""custom_label_4"":""Male""}"
HM0285_100_M_CNF,U nk elite cush crew 1pr,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/u-nk-elite-cush-crew-1pr-hm0285-100-m-cnf,Nike,Ballzy,https://o.cropink.com/i/p-i/fb99d878-fcce-4199-8f33-2b92c7ca5f6d?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in_stock,19.00 EUR,,true,"{""business_line"":""basketball"",""brand"":""Nike"",""color"":""White"",""product_type"":""Kids' Socks"",""google_product_category"":""Kids' Socks"",""custom_label_0"":""Basketball"",""custom_label_1"":""in stock"",""custom_label_2"":""No"",""custom_label_3"":""Nike"",""custom_label_4"":""Male|Female|Children""}"
HV1905_666_S_CNF,Ga m nk df dna 6in short,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/ga-m-nk-df-dna-6in-short-hv1905-666-s-cnf,Nike,Ballzy,https://o.cropink.com/i/p-i/5f54dac1-a647-46f8-b356-6a51282efa2a?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in_stock,74.00 EUR,49.00 EUR,true,"{""business_line"":""basketball"",""brand"":""Nike"",""color"":""Red"",""product_type"":""Men's Shorts"",""google_product_category"":""Men's Shorts"",""custom_label_0"":""Basketball"",""custom_label_1"":""in stock"",""custom_label_2"":""Yes"",""custom_label_3"":""Nike"",""custom_label_4"":""Male""}"
IO0202_100_8_CNF,Jordan luka 4,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/jordan-luka-4-io0202-100-8-cnf,Jordan,Ballzy,https://o.cropink.com/i/p-i/98cb5388-7369-45bc-967a-be9071ec5a94?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in_stock,159.00 EUR,109.00 EUR,true,"{""business_line"":""basketball"",""brand"":""Jordan"",""color"":""White"",""product_type"":""Men's Basketball Shoes"",""google_product_category"":""Men's Basketball Shoes"",""custom_label_0"":""Basketball"",""custom_label_1"":""in stock"",""custom_label_2"":""Yes"",""custom_label_3"":""Jordan"",""custom_label_4"":""Male""}"
JP6093_8_CNF,Dame x,"Damian lillard manipulates the game like nobody else. the dame x, the latest signature shoe from adidas basketball and damian lillard was designed specifically to let dame be dame. a lightweight textile upper provides breathability for elevated performance, while three-dimensional printed accents support the zones of the shoe where it is most needed. multi-directional traction on the rubber outsole and an ultralight lightstrike midsole help you generate speed and make dynamic cuts through the la Vaata lähemalt ballzy.eu.",https://ballzy.eu/et/product/dame-x-jp6093-8-cnf,adidas Performance,Ballzy,https://o.cropink.com/i/p-i/48f8c5b9-d76e-4601-ab38-c61f8dd363eb?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in_stock,99.00 EUR,44.00 EUR,true,"{""business_line"":""basketball"",""brand"":""adidas Performance"",""color"":""Red"",""product_type"":""Men's Basketball Shoes"",""google_product_category"":""Men's Basketball Shoes"",""custom_label_0"":""Basketball"",""custom_label_1"":""in stock"",""custom_label_2"":""Yes"",""custom_label_3"":""adidas Performance"",""custom_label_4"":""Male""}"
JR7697_10_CNF,D.o.n. issue 7,"Get ready for a new don. d.o.n. issue 7 shoes is the latest signature shoe from adidas basketball and superstar donovan mitchell. built to look sleek and modern, these performance basketball shoes support the type of moves that make spida one of the game´s most dynamic talents. a soft collar and tpu shank provide elevated comfort and containment, while the super-lightweight lightstrike pro midsole helps you fly up and down the hardwood at top speed. a spida logo and signature colours complete th Vaata lähemalt ballzy.eu.",https://ballzy.eu/et/product/d-o-n-issue-7-jr7697-10-cnf,adidas Performance,Ballzy,https://o.cropink.com/i/p-i/a88c5754-3f0b-490f-9870-4d7614051924?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in_stock,119.00 EUR,69.00 EUR,true,"{""business_line"":""basketball"",""brand"":""adidas Performance"",""color"":""Multicolored"",""product_type"":""Men's Basketball Shoes"",""google_product_category"":""Men's Basketball Shoes"",""custom_label_0"":""Basketball"",""custom_label_1"":""in stock"",""custom_label_2"":""Yes"",""custom_label_3"":""adidas Performance"",""custom_label_4"":""Male""}"
JS1778_7.5_CNF,Anthony edwards 1 low,"Lace up in the style of one of the game´s emerging superstars. these signature trainers from adidas basketball and anthony edwards are built for certified bucket-getters. the combined boost and lightstrike midsole is ultra-lightweight and adds outstanding energy return to your most explosive moves. a rubber outsole provides all the support you need to attack the hoop, while signature anthony edwards branding completes the look. Vaata lähemalt ballzy.eu.",https://ballzy.eu/et/product/anthony-edwards-1-low-js1778-7-5-cnf,adidas Performance,Ballzy,https://o.cropink.com/i/p-i/7ec15d0e-001d-4aa7-a9d5-3dd8463a5286?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in_stock,119.00 EUR,49.00 EUR,true,"{""business_line"":""basketball"",""brand"":""adidas Performance"",""color"":""Yellow"",""product_type"":""Men's Basketball Shoes"",""google_product_category"":""Men's Basketball Shoes"",""custom_label_0"":""Basketball"",""custom_label_1"":""in stock"",""custom_label_2"":""Yes"",""custom_label_3"":""adidas Performance"",""custom_label_4"":""Male""}"
HQ1728_001_8.5_CNF,A´one asw,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/a-one-asw-hq1728-001-8-5-cnf,Nike,Ballzy,https://o.cropink.com/i/p-i/9a283919-7f38-4818-8f29-88f68929a3c1?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in_stock,149.00 EUR,89.00 EUR,true,"{""business_line"":""basketball"",""brand"":""Nike"",""color"":""Black"",""product_type"":""Men's Basketball Shoes"",""google_product_category"":""Men's Basketball Shoes"",""custom_label_0"":""Basketball"",""custom_label_1"":""in stock"",""custom_label_2"":""Yes"",""custom_label_3"":""Nike"",""custom_label_4"":""Male""}"
EST_CHZG_blue_XS_CNF,Estonia fan jersey 25,"uus suund: kultuuriline ja rahvuskõik algas hetkest, mil eesti koondis tagas pääsu 2025. aasta euroopa meistrivõistlustele. tekkis ühine mõistmine ja selge vajadus uue kollektsiooni järele. eesti korvpalliliidu soov oli sel korral midagi sügavamalt rahvuslikku – midagi, mis puudutaks meie kultuurilisi juuri. aruteludes alaliidu, disainer karmo ruusmaa ja fifaa tegevjuhi karel loidega jõuti sümbolini, mis on tähenduslik ja kõnetab meid kõiki, eriti sel aastal –laulupidu. Vaata lähemalt ballzy.eu.",https://ballzy.eu/et/product/estonia-fan-jersey-25-est-chzg-blue-xs-cnf,Ballzy,Ballzy,https://o.cropink.com/i/p-i/92641ddd-210e-4cc9-bcf1-7d954b04917e?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in_stock,59.00 EUR,,true,"{""business_line"":""basketball"",""brand"":""Ballzy"",""color"":""Blue"",""product_type"":""Kids' Tees"",""google_product_category"":""Kids' Tees"",""custom_label_0"":""Basketball"",""custom_label_1"":""in stock"",""custom_label_2"":""No"",""custom_label_3"":""Ballzy"",""custom_label_4"":""Male|Female|Children""}"
EST_CHZG_white_XS_CNF,Estonia fan jersey 25,"uus suund: kultuuriline ja rahvuskõik algas hetkest, mil eesti koondis tagas pääsu 2025. aasta euroopa meistrivõistlustele. tekkis ühine mõistmine ja selge vajadus uue kollektsiooni järele. eesti korvpalliliidu soov oli sel korral midagi sügavamalt rahvuslikku – midagi, mis puudutaks meie kultuurilisi juuri. aruteludes alaliidu, disainer karmo ruusmaa ja fifaa tegevjuhi karel loidega jõuti sümbolini, mis on tähenduslik ja kõnetab meid kõiki, eriti sel aastal –laulupidu. Vaata lähemalt ballzy.eu.",https://ballzy.eu/et/product/estonia-fan-jersey-25-est-chzg-white-xs-cnf,Ballzy,Ballzy,https://o.cropink.com/i/p-i/5e0a08e2-64a2-4dfb-a16a-39d636bd088d?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in_stock,59.00 EUR,,true,"{""business_line"":""basketball"",""brand"":""Ballzy"",""color"":""White"",""product_type"":""Kids' Tees"",""google_product_category"":""Kids' Tees"",""custom_label_0"":""Basketball"",""custom_label_1"":""in stock"",""custom_label_2"":""No"",""custom_label_3"":""Ballzy"",""custom_label_4"":""Male|Female|Children""}"
EST_IYOG_black_S_CNF,Estonia overshirt 25,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/estonia-overshirt-25-est-iyog-black-s-cnf,Ballzy,Ballzy,https://o.cropink.com/i/p-i/961edc2b-1bf6-4839-91b4-9a1e894fba7b?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in_stock,59.00 EUR,,true,"{""business_line"":""basketball"",""brand"":""Ballzy"",""color"":""Black"",""product_type"":""Kids' Tees"",""google_product_category"":""Kids' Tees"",""custom_label_0"":""Basketball"",""custom_label_1"":""in stock"",""custom_label_2"":""No"",""custom_label_3"":""Ballzy"",""custom_label_4"":""Male|Female|Children""}"
EST_SAVH_grey_S_CNF,Estonia crewneck 25,"uus suund: kultuuriline ja rahvuskõik algas hetkest, mil eesti koondis tagas pääsu 2025. aasta euroopa meistrivõistlustele. tekkis ühine mõistmine ja selge vajadus uue kollektsiooni järele. eesti korvpalliliidu soov oli sel korral midagi sügavamalt rahvuslikku – midagi, mis puudutaks meie kultuurilisi juuri. aruteludes alaliidu, disainer karmo ruusmaa ja fifaa tegevjuhi karel loidega jõuti sümbolini, mis on tähenduslik ja kõnetab meid kõiki, eriti sel aastal –laulupidu. Vaata lähemalt ballzy.eu.",https://ballzy.eu/et/product/estonia-crewneck-25-est-savh-grey-s-cnf,Ballzy,Ballzy,https://o.cropink.com/i/p-i/45006994-d292-473b-a2bd-4ad9b1df7e87?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in_stock,54.00 EUR,,true,"{""business_line"":""basketball"",""brand"":""Ballzy"",""color"":""Gray"",""product_type"":""Kids' Tees"",""google_product_category"":""Kids' Tees"",""custom_label_0"":""Basketball"",""custom_label_1"":""in stock"",""custom_label_2"":""No"",""custom_label_3"":""Ballzy"",""custom_label_4"":""Male|Female|Children""}"
EST_TSYF_black_S_CNF,Estonia oversized 25,"uus suund: kultuuriline ja rahvuskõik algas hetkest, mil eesti koondis tagas pääsu 2025. aasta euroopa meistrivõistlustele. tekkis ühine mõistmine ja selge vajadus uue kollektsiooni järele. eesti korvpalliliidu soov oli sel korral midagi sügavamalt rahvuslikku – midagi, mis puudutaks meie kultuurilisi juuri. aruteludes alaliidu, disainer karmo ruusmaa ja fifaa tegevjuhi karel loidega jõuti sümbolini, mis on tähenduslik ja kõnetab meid kõiki, eriti sel aastal –laulupidu. Vaata lähemalt ballzy.eu.",https://ballzy.eu/et/product/estonia-oversized-25-est-tsyf-black-s-cnf,Ballzy,Ballzy,https://o.cropink.com/i/p-i/f043c658-c4d6-4469-994a-c9fb94e28122?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in_stock,34.00 EUR,,true,"{""business_line"":""basketball"",""brand"":""Ballzy"",""color"":""Black"",""product_type"":""Kids' Tees"",""google_product_category"":""Kids' Tees"",""custom_label_0"":""Basketball"",""custom_label_1"":""in stock"",""custom_label_2"":""No"",""custom_label_3"":""Ballzy"",""custom_label_4"":""Male|Female|Children""}"
